,logFC,logCPM,PValue,FDR,up_down
CCDC185,5.12228169825527,-1.69548026759778,0.037532281851055,0.12185908121027,Up
IL23R,3.22877853842171,-3.19582336229206,0.037597838778999,0.12198830901302,Up
MEP1A,9.4621286442178,0.680267652903248,0.0376430846810373,0.122067753974269,Up
SLC7A11,3.83891240949201,4.52903830257941,0.0377881880185563,0.122473670676716,Up
MICB,2.00590764558543,3.88014340790389,0.0378468393164154,0.122578556213373,Up
NDUFA7,1.34314249875368,1.97420726273475,0.0379573813162208,0.122867430005648,Up
GPR157,1.78427182471031,5.54888996135435,0.038037647107474,0.123016821048925,Up
ZNF81,1.05714207182888,2.38176292872596,0.0380532457226343,0.123041808122065,Up
CFAP44,1.40939278400611,4.14054913309364,0.0380777965046285,0.123080435815427,Up
MYO1B,1.64629458928605,7.10544540426265,0.0381675903977233,0.123326461446407,Up
KRT75,6.38283256569764,4.29375871770481,0.0382512174558165,0.123530261638612,Up
CELF4,3.19235768437969,1.00069928196975,0.0382763329550008,0.12358883983355,Up
EME2,1.01644618741047,3.87167950730299,0.0383265876681826,0.123685050233995,Up
LRRC17,-1.81940534497263,2.41444761846558,0.0384122998181548,0.123850816473771,Down
CLEC7A,3.18829325573049,4.5699903190433,0.0385311970444375,0.124123187906237,Up
TAGAP,-1.18247093530149,2.70736880659038,0.0385887730793107,0.124286455630577,Down
PARD6B,1.38906966553782,3.61669082957554,0.0386244624401868,0.124379185175311,Up
LY75-CD302,4.38306732194606,-3.64137642979257,0.0387401620200481,0.12470721678655,Up
KLRK1,2.48523097193711,-0.266613861763188,0.0388586145210135,0.124999254204081,Up
MIOX,4.80406315576342,0.591360790932719,0.0388744754285609,0.125008763060199,Up
SP8,9.45086187788631,0.671429176787162,0.0388784172220162,0.125008763060199,Up
CNGA3,-1.85912118294884,-3.49340831972069,0.0389055569787921,0.125023165988198,Down
RAB44,-1.20639911698328,-1.44396909471685,0.0389360528045514,0.125069318774472,Down
H4C9,1.82839532862282,4.20690572324154,0.038936732521143,0.125069318774472,Up
ZNF365,3.49702176028236,2.10491394686869,0.038966795575506,0.125069318774472,Up
C1GALT1,1.05475284356795,5.21489322281696,0.0389739263089177,0.125069318774472,Up
IQCH,1.61472220700164,1.48519483253012,0.0389745534127214,0.125069318774472,Up
CAPN14,5.58040832474977,3.54051687256702,0.038978342357606,0.125069318774472,Up
SPAG1,1.27527039171574,4.07857778322591,0.0389834456652147,0.125069318774472,Up
TMC4,1.55835419441878,6.11659134583976,0.0389844465619819,0.125069318774472,Up
FCRL1,3.49930391822743,-1.70190306570698,0.0390747548203242,0.125292162441836,Up
PSMB9,1.9213953006119,7.08214841778917,0.0392223036591977,0.125720557328949,Up
SIGLEC6,-1.54569745863397,-2.1994272209787,0.0392535002352401,0.125786315434034,Down
SPDYE6,1.49499035231634,-0.984460726544091,0.0392567718772774,0.125786315434034,Up
BIK,2.25545799026534,4.21736775402003,0.0392817789824409,0.125821722340275,Up
XK,2.26285496181706,3.40190154211512,0.0393009570154666,0.125860791294647,Up
NEDD4L,1.13731147832813,5.94287711588754,0.0393200999448762,0.125877379617563,Up
CBS,3.44886148920546,0.514992106667467,0.0393348705776914,0.125902310760834,Up
CLLU1OS,6.00969489368539,-2.50277412122623,0.0393904658160049,0.125968446020321,Up
PIEZO2,-1.55374621772694,0.777892100207055,0.0393978500454894,0.125969717382545,Down
LANCL3,2.51194840810689,1.85479600541388,0.0394139775409178,0.125998938840913,Up
AL355102.2,3.98918797719807,-2.65173953629564,0.0394621484992049,0.126130568594339,Up
FAM151A,1.81616202074443,-0.614737873204883,0.0395866411878105,0.126438820304025,Up
IPMK,1.06420566824635,4.2075691187876,0.0396254497659954,0.126517949226296,Up
SLC5A5,-2.0574121437215,2.27748690186694,0.0396437727487779,0.126554040839318,Down
LY75,1.35429372152601,4.60023360649717,0.0396525753436778,0.126559733306162,Up
COLQ,-1.17058945531496,0.701575364572858,0.0397938316935504,0.126920712088221,Down
COX7B,1.03256729404483,7.25110095318215,0.0399010062515409,0.127217531868308,Up
BOLA2-SMG1P6,1.15133268764332,2.3133347082468,0.0399882133877186,0.127405458098704,Up
AIPL1,6.25791387298876,-2.29281699992664,0.0400280306590373,0.127509786710679,Up
RIDA,1.00915994788576,4.26250570616911,0.040221184480027,0.128038221851121,Up
RIN1,1.6411596345509,5.24381794607101,0.040241001241259,0.128075066616046,Up
TNFRSF21,1.50159671633788,7.22163402287749,0.0403168291788839,0.128269381713908,Up
PODNL1,2.32528936908536,2.97578374977121,0.040330511643713,0.128269381713908,Up
ONECUT1,3.99892608992876,-2.00067745002733,0.0403836001557306,0.128392930842501,Up
LAMTOR2,1.05173565597766,5.98845990782288,0.0404038737144599,0.128412099959759,Up
NAT2,-1.90206348110536,-2.17608881158207,0.0404325930301351,0.128455704772468,Down
ABCG4,-1.50848988015606,-1.42464154024514,0.0404362105071246,0.128455704772468,Down
CAMP,6.69812522075931,0.465852525968046,0.0404389672927637,0.128455704772468,Up
CKLF,1.07713260182953,3.84936643657546,0.0404756156982515,0.128504199866081,Up
SLC36A1,1.00768527478173,4.26314118203292,0.0405383872865634,0.128680831474778,Up
PCDHGB5,-1.93869242375283,-0.0628513143144128,0.0405806001757818,0.128765785946316,Down
PPM1N,2.22819382814689,2.34038003668576,0.0405865757921749,0.128765785946316,Up
CNGA1,2.45686636373507,1.40164386621412,0.0406525405613496,0.12892969328428,Up
PIK3AP1,1.92626066123587,3.89720403224318,0.040671857497231,0.128968271311128,Up
CRIM1,-1.10338907021411,6.07388265652584,0.040873447416742,0.129448139280495,Down
ZNF331,-1.14534489685236,4.49002812096723,0.0409035317979103,0.12949792419953,Down
CDHR2,4.94967782240798,1.89384485270785,0.0409791105555595,0.129703629966374,Up
GPR39,2.2579094236444,2.43723073102579,0.0411614140940143,0.130177213842322,Up
WDR97,2.43972226423678,1.96366170738112,0.0411698170431927,0.130177419550399,Up
EDA,-1.51794182206828,1.91470942525074,0.0411759192288367,0.130177419550399,Down
ASB2,-1.33556166954729,3.885872368264,0.0411966471762358,0.130220117213803,Down
SSTR5,6.93311052255976,0.262918908579063,0.0413118014508235,0.130561223515924,Up
PIGX,1.18942820140462,5.80894285096623,0.0413817062865661,0.130690517489365,Up
IFI6,2.61253420700265,8.74642912859266,0.0414474448629717,0.130875206808998,Up
SLC6A7,3.41998253439032,-1.58756273965617,0.0416075924584133,0.131289778124673,Up
EGLN3,2.22795240966608,6.781724612743,0.0416745162918804,0.131403441932756,Up
RASA3,-1.04188589595643,4.29249854600624,0.0417137485104313,0.131462836155056,Down
MKNK2,1.08406269668461,8.11019700088362,0.0418142985095344,0.131687651026534,Up
GALNS,1.03180133272073,4.895407932951,0.0418393910476006,0.131709626186964,Up
STARD4,1.39105679984893,4.7468284328671,0.0418573158591537,0.131709626186964,Up
GRIN3B,2.65362888267697,-0.396455231451885,0.0418850850009622,0.131772479945446,Up
MPP1,-1.0519787702797,3.9184870778773,0.0419092503228477,0.131825503021798,Down
CLDN20,-1.49752279968057,-2.09894334213256,0.0419801798544826,0.131979536665444,Down
TSPAN11,-1.38838223216912,2.41524104654349,0.0420433850898716,0.132136364237587,Down
CAPN6,-2.25362203803425,2.73323429195862,0.0420447211109839,0.132136364237587,Down
ZNF667,-1.73176089408423,1.24715141814389,0.0420611063169788,0.132164821696606,Down
TLCD3A,1.02886320530827,5.7413520581405,0.0420997048467238,0.1322035596738,Up
ARHGAP44,-1.39034213947162,2.5593680459096,0.0421017600022743,0.1322035596738,Down
PTPN5,-2.07853396012087,-1.67229651184471,0.0421027642621721,0.1322035596738,Down
PLP2,1.22358430484076,8.62358641595173,0.042132884965314,0.132226920281112,Up
SH3BGRL3,1.10784802488916,8.26071051206493,0.0421890693132352,0.132359303935554,Up
PRDM13,6.90887664345946,0.240502323799028,0.0422037111952138,0.132373699457546,Up
SPRR2A,7.18867584227299,7.12342418360442,0.0423165549360868,0.132643860482901,Up
HPSE,1.50192557545419,4.45789623625678,0.0423571786158388,0.13272504873889,Up
DAPK2,1.52506889735763,4.03802711926166,0.0423655881039871,0.132728332496071,Up
KRT79,8.98951139302313,2.73507075532686,0.0424064612855434,0.132810230498237,Up
ARL11,2.15215494616224,1.67497073023486,0.0424221580262575,0.13283631629271,Up
ATP11B,1.22425839473285,6.74086410498609,0.0424304318845107,0.132839153824922,Up
FSCN1,2.35166367250944,8.19959895485002,0.0424471119826349,0.132868303653977,Up
CMTM1,1.32399210841403,0.0956261646795681,0.0424579613255844,0.132879195052992,Up
FSD1,2.67525738322688,0.456104060547568,0.0424739653315783,0.132906212240256,Up
TSSK6,1.02471525116907,0.881672795189362,0.0425360827936222,0.133031322249611,Up
DUSP14,1.17243126058047,5.12251525231287,0.0425603473239592,0.133055480451988,Up
CCDC88B,1.6185890125694,5.2264331085248,0.0425627375531033,0.133055480451988,Up
HSBP1L1,1.08928311854298,4.55716938593303,0.0425659462699428,0.133055480451988,Up
ELF5,7.61658286008842,2.7366594091455,0.0427003639372431,0.133346488626385,Up
SDR16C5,2.65707855810013,5.19576546802376,0.0427571091540897,0.133444811848405,Up
ADAMTS6,-1.31484468280829,0.81699669231004,0.0428091826046831,0.133561094023609,Down
GOLGA6L10,2.18716442878684,0.34287769401926,0.0428840790517574,0.133730632730144,Up
TMEM249,2.80951526009003,-1.83248007512991,0.0428856375729889,0.133730632730144,Up
DISP3,3.85353712516108,1.49354494686619,0.042991632632888,0.133977336696153,Up
ACTL10,1.52267594707803,1.97927536990105,0.0430087831613118,0.133998334266192,Up
SLC47A2,4.16237592850807,2.31645233553311,0.0430503762547297,0.134081582980269,Up
TTC34,-1.31016658330051,-1.02952930489889,0.0431732284668015,0.134394563062229,Down
ZNF287,-1.10715818781834,1.70483735843891,0.0433102760337086,0.134723362619508,Down
SCN3B,-1.60660958294247,0.838383373110369,0.0434342779209811,0.135017685853385,Down
CSRNP3,-1.56059918508882,1.25871608306233,0.0434578497340502,0.135024130743568,Down
MEIOC,2.61925388542853,0.45194184707845,0.0436058252170555,0.135390568049511,Up
SPHK1,1.60668077996266,5.92134702651861,0.0436343094441819,0.135444463072777,Up
MCTP2,1.49208556994271,4.47390824318233,0.0436382077642687,0.135444463072777,Up
ITM2C,-1.25158838264114,6.91866489869069,0.0437886495600748,0.135841251130101,Down
RRP1,1.00039550094394,6.0977043077945,0.0438335879906695,0.135957266724887,Up
VIT,-2.15920368191605,-0.174300959960561,0.0438496041518325,0.135983550543093,Down
GALNT14,2.83692110253037,4.96299804854375,0.0438990597545046,0.136071856411875,Up
SEMA5A,-1.45104321582553,4.12824531134323,0.0439007203964436,0.136071856411875,Down
GPBAR1,-1.10334858732875,-0.707722282307695,0.0439426510848857,0.136178411663886,Down
MYO3A,5.1920317671372,3.77160425977476,0.0439674935366081,0.13620216231097,Up
RHPN2,2.07484073788062,5.16178926563499,0.0441840439049788,0.136768332484865,Up
LCE1C,8.18378437286378,-0.555852443095295,0.044186108526031,0.136768332484865,Up
SPATA46,4.34379353116824,-2.37301637499507,0.0442147950677351,0.136786677259997,Up
TNFSF11,3.67766240544642,0.904046259510667,0.0442288866750323,0.136798612560265,Up
PLEKHA7,1.60231686659749,5.20568543500805,0.0442481913340397,0.136819566069754,Up
MCCC1,1.04816716501426,5.44616420644803,0.044423103488573,0.137313313200578,Up
MYBPHL,3.86810886099686,-0.345718764781105,0.0446404491749192,0.137843346227743,Up
HMGA2,5.44952504335618,3.87646498543916,0.044700194723052,0.137952855523799,Up
SLC16A9,-1.61054548203952,3.42184104844178,0.0448989396636752,0.13841262839587,Down
CYP4Z1,4.64291121652009,0.41405839221832,0.0449626410843052,0.138553481242526,Up
SAMD11,-1.6276405225992,1.79760289824573,0.0449788703849365,0.138579807423173,Down
ZMYND15,1.57543277770695,2.73947613594648,0.0449923210881025,0.138597565217579,Up
FBXO6,1.31190896732057,4.69492914148572,0.0451221072536597,0.138878728880759,Up
FCGR3A,2.41568683399724,5.53839429965642,0.045177957990235,0.139003587572609,Up
UNC13D,1.95409601073224,5.91608646962554,0.045178093354159,0.139003587572609,Up
HS6ST3,-2.00933912124839,0.0516350846718093,0.0451902815873646,0.139017365128849,Down
HSPA6,2.79754359819072,4.48294212544277,0.0453267995255803,0.139365995130664,Up
IL2RB,1.9671491278415,4.72365926592023,0.0453804913274211,0.139507290474579,Up
CFAP157,1.88154304012047,1.70925037120702,0.0455068419377849,0.139816172878413,Up
PPFIA4,2.03176294071832,3.01753719924426,0.0455197412532602,0.139816172878413,Up
AC004805.1,-2.5706486570723,-4.4315997510761,0.045617436504079,0.140068525233063,Down
C1orf100,2.83577695152723,-2.17721568725129,0.0456356548374883,0.140100605605298,Up
CEACAM6,4.56844225681583,8.64741048194529,0.0456738057308166,0.140169994438574,Up
TMPRSS4,2.20925479877274,7.6725560426388,0.0457208037349322,0.140266478022942,Up
TMPRSS11B,11.9841434887115,3.1792957457985,0.0458261761081519,0.140518019596935,Up
PTPN22,2.78481069649493,3.17670674118128,0.0460643106466185,0.141152195948085,Up
BATF2,2.30259640288118,4.03872913262036,0.0460741984950353,0.141158504480117,Up
FHAD1,2.60506667677459,2.70155907873701,0.0461038620142497,0.141225387719491,Up
NLRC5,1.39748251174626,6.42527651031862,0.0461199706074524,0.141250733829177,Up
IL1A,4.68185209090366,4.07441502330742,0.0461405615015673,0.141289796853475,Up
CATSPER4,4.35264965941533,-3.65671733020452,0.0461628583684465,0.14133406968638,Up
MAN1A1,-1.14953612788517,4.97437186286766,0.0461826128596083,0.141370544967528,Down
C1orf87,-2.4129343992142,-4.06093173907349,0.0462124095119706,0.141413737865042,Down
PLXDC2,-1.11284816078938,5.19333868314427,0.0463990500915523,0.141912616310549,Down
TNNI2,4.6676156273154,3.86030986871957,0.0464697260328618,0.142056487007884,Up
PLA2G4C,-1.17806743916834,2.78478010313502,0.0465068856023918,0.142124051045864,Down
SPRY2,-1.17013454114669,4.22008668698738,0.046507592965646,0.142124051045864,Down
CNIH3,-1.0889841562502,1.30753596790656,0.0465546850045193,0.142243851996523,Down
GFY,8.89920536572778,0.136356967537654,0.0466106489702518,0.142358980226944,Up
ZBTB7C,2.35577464568183,5.75878429473535,0.0466644914479191,0.142436546825148,Up
ALCAM,2.20201606194201,7.09808106276239,0.0466651515305686,0.142436546825148,Up
PTGES3L-AARSD1,-1.27302805213584,-2.10331138105865,0.0466853279838494,0.142474012110495,Down
Z83844.1,2.96055328463567,-3.36162061084735,0.0466983395885902,0.142489602772429,Up
RNF224,2.39856062609434,-0.746245018611048,0.046726847030555,0.14252834578936,Up
PIWIL4,-1.27553829781092,1.4971296386528,0.0467525445227842,0.142582607873105,Down
LAMA5,1.0635966547447,8.28255293325334,0.0467906265459145,0.142626373055425,Up
COL21A1,-1.73776970254588,3.23200692935845,0.046818330487636,0.142686696871548,Down
NDST4,-2.42111508895394,-3.71863862832962,0.0470209722006139,0.143207454185315,Down
F2RL2,-1.35944891737456,1.47595943353897,0.0470423482717757,0.143248359962864,Down
TFPI,-1.52848202264185,4.60927211061213,0.047062695563802,0.143286119725658,Down
ZNF649,-1.07260599387538,2.60270035262001,0.0470907668289624,0.143347379018435,Down
ZNF559-ZNF177,-1.11086072485708,-1.74697873752064,0.0471281072325513,0.143408038109216,Down
CDK18,1.29611057448408,5.42304703517161,0.0471345553985143,0.143408038109216,Up
STK24,1.05609990412869,6.76049201098713,0.0472148909204508,0.143579774548107,Up
AMTN,8.05935291303096,3.81285827871747,0.0472401765059514,0.143632442226358,Up
TNFAIP8,1.06012921642819,5.60958887604518,0.0472586712944905,0.143664448396504,Up
CKM,3.9539740713673,-0.116903320114461,0.0473968003395554,0.14400930602496,Up
ADA,1.8675793568345,4.57019418091921,0.0474427284491984,0.144091975588037,Up
MEX3B,-1.20936925893791,2.3799702502365,0.0474472578517015,0.144091975588037,Down
VIPR1,2.02450592859815,3.34086318545035,0.0474803664917486,0.144147584352024,Up
ARSF,6.33767850845759,0.327877848860557,0.0476753707163369,0.144589896386132,Up
FGF18,-1.80619833270318,1.01108257504935,0.0478083546504313,0.144944448351652,Down
DUSP10,1.52883671546736,4.60874241927323,0.0478243191731115,0.144968472543914,Up
FRMD6,-1.14978592030709,6.53787339944022,0.0478347154828342,0.144975612734157,Down
SLC47A1,-1.5353850106324,2.7992742158537,0.0479092861514119,0.145148059263891,Down
TNFSF9,2.80747993273708,3.75324434645474,0.0479157653210583,0.145148059263891,Up
PSAPL1,8.79236563495071,0.0304104557095743,0.0479638996757745,0.145234507512866,Up
TEN1,1.48866034431142,-2.55481400211716,0.0479684687875274,0.145234507512866,Up
SYCE3,2.56239246607382,-0.689581102559719,0.0479895375763513,0.145273902367632,Up
KMO,2.25431932689483,0.692241049720318,0.0480458656215157,0.145395595360176,Up
MB,3.40244438785466,2.45446235716295,0.0480610516438033,0.14541714400701,Up
PTAFR,1.57203238460423,5.2291004175502,0.0481039992293698,0.145522668809654,Up
NEDD8-MDP1,1.9599225421861,-2.9346596559481,0.0481780210757198,0.145664023641737,Up
KIT,-1.52471719029212,3.11763624941666,0.0481792005562963,0.145664023641737,Down
PCDHA13,-2.33954543055734,-3.03047046539163,0.0481830414309105,0.145664023641737,Down
GAD2,6.99658490418349,-1.64700355321942,0.048195237156087,0.145676467045138,Up
CXCL13,4.25733769085134,4.68854360218115,0.0482956412134557,0.145906570220946,Up
PRSS21,5.53900580056575,4.00439526916157,0.0483224488111017,0.145932731557188,Up
SYT6,4.83425385479598,-1.95290451950884,0.0483302121922159,0.145932731557188,Up
CD38,2.52825839787126,3.54331459864316,0.0483366762539947,0.145932731557188,Up
C4orf48,2.56527420093053,1.96780028422332,0.0484464949525184,0.146133386691558,Up
MBOAT2,1.47859386887732,6.25496449436243,0.0486329749947798,0.146581835365409,Up
SLC19A1,1.34068960782532,4.15736774423963,0.0487079802765258,0.146734316522266,Up
SBSN,7.26920212832269,7.2690461504284,0.048772672378183,0.146904658031847,Up
ALOX15,7.15751708046356,4.29732935855547,0.048850551771072,0.147114656494476,Up
H1-6,4.82573318253563,-3.36700659731403,0.048883474117693,0.147189218159987,Up
MYEOV,4.38255723292468,4.23167555491042,0.0488932065783871,0.147192392101677,Up
HOXC11,3.36813586944638,2.52143774506796,0.0489134852891962,0.147205832042098,Up
HS6ST1,1.07036227764562,6.48684547813982,0.0489650388568405,0.147336390285186,Up
DOCK8,1.47693272648563,4.43197156931713,0.0490652465308814,0.147564035855178,Up
SLC16A3,1.53879693809098,7.63316198160111,0.0492904605786427,0.148117834038821,Up
MRPL12,1.24088090422415,5.17952746416193,0.0494441378298803,0.148505381488046,Up
CSTL1,4.28553048864746,-2.40900540462213,0.0494750229309054,0.148537497277668,Up
BHLHA15,3.71715573931427,-0.408577433652073,0.0495696804530263,0.148733789077728,Up
ITGAX,1.51914690204455,4.32342255503697,0.0496563839229521,0.148944369011949,Up
TMEM100,-1.9784915956017,1.08419933671461,0.0497064857422838,0.149069849955651,Down
